	val_nre	test_nre	time
1781	0.2531901421193373	0.2710813487695519	0.0023088455200195312
1782	0.25298208367127334	0.270910514730739	0.0023021697998046875
1783	0.25280164770766606	0.27088101161846107	0.002368927001953125
1784	0.2526254702920943	0.2706788113438245	0.0023224353790283203
1785	0.2524197597829969	0.27052277822995674	0.002292156219482422
1786	0.25218579095655413	0.2703314262930269	0.002301931381225586
1787	0.2519751864684295	0.2700580313401322	0.0022995471954345703
1788	0.25179559407620944	0.2697019774121445	0.0023193359375
1789	0.25153762677844205	0.26938175035782846	0.0023136138916015625
1790	0.25130589970938166	0.26904878823207135	0.002304553985595703
1791	0.25119933817409523	0.2690218625948201	0.0023195743560791016
1792	0.25139743628658356	0.26927471616073617	0.002298116683959961
1793	0.2513161348969841	0.2692245398159499	0.0023038387298583984
1794	0.2513193675680542	0.2692183174651308	0.002310514450073242
1795	0.25164143337122885	0.2694964582817436	0.002300262451171875
1796	0.2521096970251159	0.26998523878888153	0.002303600311279297
1797	0.2526119678749144	0.2705178830269384	0.002302885055541992
1798	0.2528773970774641	0.2708155493705737	0.002291440963745117
1799	0.25277128698891826	0.27067485702242294	0.0022988319396972656
1800	0.2526918803560513	0.27068085708053863	0.0023021697998046875
1801	0.2526463514521112	0.2706266435763385	0.0022928714752197266
1802	0.25260088453204266	0.27068754614007196	0.0023276805877685547
1803	0.2526456901405799	0.27066685253597095	0.002292633056640625
1804	0.25261117951155687	0.2706256465655014	0.0023202896118164062
1805	0.2524520713789311	0.2703624200887442	0.002309560775756836
1806	0.25222162651759905	0.270123918670513	0.0023076534271240234
1807	0.25193297334221737	0.26993116304978765	0.0023076534271240234
1808	0.25167036092281186	0.2697356018119483	0.0023229122161865234
1809	0.2514621292237207	0.2695396556602962	0.0022928714752197266
1810	0.2513353547608858	0.2693437660943215	0.0022864341735839844
1811	0.25107378762545113	0.26904025561023126	0.0022983551025390625
1812	0.25081027425271546	0.26877866264868755	0.002290487289428711
1813	0.25058163758730134	0.268503886856454	0.0023119449615478516
1814	0.25027888906835744	0.2682170559400509	0.0023093223571777344
1815	0.24996261839922287	0.2679227002432097	0.0023262500762939453
1816	0.24990209141139924	0.26787309067815884	0.0023124217987060547
1817	0.24963942438347586	0.26760371388632653	0.0022945404052734375
1818	0.24958299389634434	0.26762006915513314	0.0022928714752197266
1819	0.24964732934646588	0.2675485250403263	0.0022912025451660156
1820	0.2501481546243125	0.2680289338448092	0.0023381710052490234
1821	0.25066336031915765	0.2685222445335719	0.001984834671020508
1822	0.2509989664847169	0.2688565396938536	0.0028285980224609375
1823	0.25144463500395203	0.269276048903333	0.0028378963470458984
1824	0.2518365295233352	0.26971232681015606	0.002817869186401367
1825	0.2519150337852827	0.26972339727331707	0.0028526782989501953
1826	0.25229657194253857	0.2700893894792937	0.002076387405395508
1827	0.25248039980415493	0.2702515010299295	0.0028367042541503906
1828	0.25251678546591866	0.27028407184525444	0.0019927024841308594
1829	0.2524556219341233	0.2701537505969052	0.002020120620727539
1830	0.25236598494335283	0.26998862975254356	0.002477884292602539
1831	0.2522016396715072	0.2698121552570215	0.002828359603881836
